,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274
329,11604,7977,10359,8529,2897,4288,7788,7568,12759,14232,3474,2897,3898,2987,3124,3073,4388,4513,3694,3715,4729,5386,10475,10076,10604,12843,8340,5933,10006,9665,7139,11361,6722,6445,11788,10851,5005,5388,15139,16018,2238,2303,11340,12980,918,1249,851,879,14988,15200,3152,2484,14334,13734,3702,4457,6882,5664,8083,8202,1823,2182,282,317,1296,1136,11282,10853,8004,9876,6828,6689,1844,2043,3500,3722,3165,2910,4559,4425,1598,1509,5316,5494,503,614,234,201,565,674,257,322,391,308,53166,51675,1844,1881,2417,2268,1651,1417,827,844,2866,2876,688,702,749,772,756,1015,192,431,1489,1630,12609,13114,17032,16220,6584,4784,2178,2486,3481,3381,5947,6471,189,152,2117,2008,2609,2613,2569,2692,3196,2817,2767,2771,1609,1667,1310,1264,494,551,2020,2157,7520,5318,2929,3760,285,145,7638,8405,364,400,1458,1424,71,78,2189,1384,930,120,737,2006,1103,974,108,837,1377,941,795,359,352,7737,6896,7999,7165,146,247,5436,5035,2627,3518,1925,2732,2356,2453,3361,2013,1851,1616,1567,1575,1556,2203,9391,8522,11305,12827,7981,7434,4279,3527,2734,3045,2504,2059,8471,8681,1150,1256,7519,8329,1189,988,3804,3859,3838,4873,3238,4667,9985,9229,1280,2210,4311,3688,5965,5801,15,0,53,43,227,97,1648,969,3481,3453,9029,8065,2632,2614,438,405,18361,12845,2089,1779,1634,1688,2359,2089,196,361,6471,7123,2938,2713,1025,1122,1122,1096,275,15,470,27,90,27,1878,1
330,11472,8283,10356,8550,2732,3818,7186,7645,13620,14842,3437,3027,3817,2715,3150,3407,4718,4416,3746,3748,4898,5571,10361,9558,10674,12866,8188,6068,9918,9948,7324,11708,6199,5807,11933,11036,4889,5218,15230,16016,2149,2236,11760,13145,955,1198,865,1006,15754,15798,3194,2435,14564,14383,3437,4131,6603,5476,7617,7712,1969,2361,273,317,1194,1184,11780,10869,8536,10296,6909,7222,1658,1864,3472,3720,3112,2980,4602,4372,1600,1482,5132,5079,521,628,222,183,582,668,261,308,363,278,52647,51360,1913,1795,2275,2126,1595,1400,820,848,2750,2969,714,619,639,786,788,1008,194,356,1526,1706,12713,13325,17549,16990,6805,5357,2134,2258,3358,3365,5944,6306,182,169,2110,2094,2743,2734,2514,2809,3094,2646,2664,2609,1588,1653,1226,1296,510,570,2142,2134,7640,5425,2899,3845,301,152,7839,8686,382,387,1468,1401,78,87,2254,1447,951,124,762,2073,1110,1029,185,906,1342,890,698,391,371,7557,7181,7826,6888,97,160,4943,5021,2653,3200,1945,2562,2381,2323,3286,2001,1927,1758,1560,1560,1516,2207,9294,8350,11354,12810,7679,7607,3905,3398,2231,2595,2247,1683,8438,8452,1085,1173,7248,8340,1133,1064,3623,3709,3894,4646,3305,4325,9992,9797,1178,2045,4509,3557,5745,5928,23,0,55,41,215,78,1621,908,3892,3789,8921,7782,2599,2590,405,412,19356,12984,2187,1702,1684,1556,2542,2189,241,382,6473,6891,2975,2637,990,1164,1022,1103,287,16,456,18,87,34,1827,1
331,10451,7622,9988,8201,2732,3868,6313,6694,12808,13420,3620,3156,4283,3194,2813,3354,4776,4567,3838,3803,4798,5290,9572,9475,10375,12143,7874,5898,9774,9347,6642,11463,6715,6102,11293,10359,4965,4912,14810,16028,2495,2013,10832,12377,763,1129,746,908,15081,14768,3175,2467,14346,13400,3706,4667,7360,5543,7812,8310,2089,2226,268,324,1266,1271,11449,10342,7774,9581,7065,7046,1590,1843,3295,3600,3140,2945,4539,4471,1500,1493,5337,5429,561,603,238,210,591,635,284,359,340,303,51830,50750,1786,1939,2421,2250,1813,1593,832,770,2463,2948,702,607,737,799,802,1009,152,394,1363,1702,13358,14012,18155,17257,7028,5469,2036,2361,3493,3361,6134,6313,176,148,2001,1987,2635,2642,2644,2991,2759,2446,2584,2700,1461,1597,1350,1196,625,656,1881,1978,8204,5495,2794,3745,204,153,7830,8656,382,407,1512,1435,73,83,2584,1598,1059,129,850,2644,1263,1092,162,902,1435,739,619,354,373,8028,7257,7932,7285,125,243,4996,4734,2412,3426,1764,2832,2558,2616,3233,1887,1702,1670,1542,1491,1595,2069,9482,8494,11124,13049,7941,7891,3917,3335,2412,2708,2287,1927,8215,8412,950,1118,7251,7905,1111,1008,3567,3641,3824,4334,3043,4335,9971,9705,1321,2305,4624,3659,5710,6010,32,0,48,32,211,71,1519,797,3520,3669,8259,7738,2715,2676,480,410,19275,13346,2293,1938,2045,1915,2971,2381,278,465,7135,7701,3325,3022,1298,1486,1271,1270,247,11,415,23,113,74,1825,1
332,10832,7745,9878,8329,2748,3685,6687,6801,12242,12936,3326,3217,4068,3091,2813,2940,4889,4646,3792,3724,4736,5406,9709,9396,10147,12321,7698,5640,9417,8895,6898,11416,6798,6072,11284,10537,4868,4854,14986,15946,2372,2300,10612,12277,749,1118,799,904,15007,14684,3040,2634,13975,13321,3695,4657,7141,5738,7870,7984,1925,2437,261,289,1289,1298,11354,10423,7886,9215,6745,6793,1517,1830,3186,3571,3143,3024,4543,4365,1663,1479,5149,5256,521,617,262,182,584,702,278,285,398,273,51074,50186,1793,1820,2333,2300,1604,1467,795,832,2620,2903,800,742,663,756,839,890,183,389,1428,1720,12411,13341,17538,16578,6385,5158,2076,2328,3462,3441,5928,6139,182,178,2075,2068,2458,2790,2743,2695,2890,2509,2642,2657,1458,1516,1233,1349,596,614,1938,2110,7916,5652,2646,3486,240,134,7673,8202,308,415,1321,1401,66,87,2825,1841,1250,129,872,2637,1361,1205,150,946,1461,939,700,384,408,7860,7109,7796,7157,159,266,5156,4754,2542,3156,1895,2662,2470,2331,3175,1843,1649,1616,1602,1482,1396,2117,9247,8009,10948,13159,8050,7499,4047,3551,2303,2718,2326,1864,8246,8183,1020,1087,7158,7919,1166,1011,3458,3507,3878,4407,3054,4293,10011,9479,1196,2082,4706,3632,5757,6035,13,0,57,36,201,94,1616,788,3335,3416,8375,7499,2613,2595,468,456,19440,13497,2352,2033,1997,1985,2797,2551,271,391,6997,7731,3286,2948,1365,1512,1264,1242,257,18,354,16,117,71,1874,1
333,9971,7963,8296,6882,1714,2732,7826,9025,11525,12896,2556,2282,2925,2544,2792,2959,4529,4022,4842,4815,4857,5469,10839,9514,11864,12541,7420,5265,8067,9064,6510,10725,6740,5624,12145,11943,5800,6032,13915,12497,1797,1846,9994,11298,1043,1122,779,758,16011,15940,1498,2328,17846,14464,3289,6343,7844,6260,8171,7958,1776,2161,289,449,1690,1642,10519,10475,7420,8127,6671,6640,1843,1985,3600,3544,3479,3477,3933,3845,1358,1567,5211,5552,567,644,350,282,732,707,166,222,176,204,41717,45342,1328,1713,2180,2075,1168,1176,809,830,2621,2641,545,389,653,572,586,709,210,496,1758,2031,11474,12119,15457,15283,5524,4827,2015,2732,4114,4525,6395,6643,398,315,1915,2075,2338,2208,2454,2426,3196,3031,2417,2720,1176,1247,1060,1089,565,858,2147,2440,8842,6156,3354,3857,227,143,7113,7612,313,466,1509,1282,60,88,4228,2744,2732,333,939,5432,3101,3216,255,1264,1871,790,920,572,616,6622,6626,6462,6279,74,132,5411,5850,2549,3240,1389,1850,1960,1793,2231,2296,1516,1505,1969,2122,1899,2321,9482,8819,11468,11398,7341,6042,3453,3335,2593,2824,1911,1345,7881,8703,1055,1257,7965,7833,851,784,4065,3894,4035,4355,2737,3650,11324,11885,1438,2642,4246,3637,5589,5353,43,0,43,46,208,73,1365,830,2885,2767,5576,6409,1830,1452,421,410,15584,10950,2632,2258,2780,2388,4159,2845,333,185,8085,6740,2845,2889,1595,1679,1201,1240,338,8,343,4,252,259,3764,1
334,10317,8255,9661,9289,2623,4058,9380,9735,13831,16157,3532,3203,3634,2811,3448,2539,4843,4878,4093,3736,5678,5703,11746,11099,11096,14121,7424,5473,10547,10575,8310,12161,5325,5226,12838,11535,4966,5495,17514,16666,2233,1737,11092,13979,962,1189,858,1034,15489,14685,2894,2836,15752,16812,3397,5625,6471,5429,8436,8136,2134,2525,454,563,1412,1366,10994,10066,6650,8494,5803,6346,1992,2224,3936,3831,4551,4599,4251,4351,1609,1611,6809,6875,588,728,282,299,668,707,317,417,310,308,57020,58237,2138,2122,2706,2639,1602,1516,1009,1017,3456,3516,749,565,864,846,1009,1198,231,609,1623,1931,14517,15132,16563,16411,6030,5107,2525,2644,3254,3390,6190,6664,252,224,2521,2549,2660,2702,2757,2947,2718,2853,2528,2824,1544,1651,1314,1491,567,790,2134,2282,8667,6251,3608,4476,250,183,7420,8974,364,479,1590,1363,69,80,2613,2294,1681,152,846,2741,2309,2198,204,864,1785,670,781,438,507,6928,6722,7628,7352,102,310,5494,5972,3182,3989,1962,2196,2650,2395,2398,1632,1924,1927,1866,1567,1778,2331,9804,9681,11597,12351,8303,6710,3919,3254,3247,3091,1416,1800,8378,7951,1227,1512,8684,9255,1127,930,4140,4766,3419,3724,3277,3824,10328,11305,828,2354,4254,2994,6158,6580,87,0,23,104,176,115,1333,784,2488,2934,9440,8545,3159,2864,487,517,17967,13731,2504,2103,1779,1707,2885,2653,468,139,8967,9438,3240,2743,1205,1542,1259,1182,429,18,456,25,143,152,2286,0
335,9255,7433,9306,8951,2426,3852,8522,8605,13151,16311,3119,3043,3537,2927,3187,2238,4958,5258,4319,3796,5766,5720,11391,11066,10549,13358,6504,4750,9813,10191,8306,11419,5246,5109,12020,11147,4808,5446,17494,17090,1911,1656,11055,13896,804,1201,939,988,15327,14852,2739,2669,16955,16772,3708,5441,6824,5567,8382,7893,2096,2618,449,598,1514,1419,10674,9816,6411,7868,5766,6257,1971,2150,4015,4047,4458,4441,4272,4258,1614,1644,6631,6801,542,732,262,276,649,695,345,354,408,220,56185,56984,2064,2099,2702,2621,1853,1816,997,1031,3186,3430,726,651,835,818,1048,1039,227,496,1539,1718,14872,15756,17030,17123,6413,5218,2298,2664,3539,3569,6165,6450,247,231,2542,2699,2743,2725,2695,2825,2685,2669,2544,2864,1502,1639,1307,1329,579,790,2066,2254,9167,6304,3449,4559,289,159,7652,9023,380,442,1523,1372,69,81,3138,2692,1962,183,857,3339,2818,2516,201,872,1830,726,628,414,517,7204,6961,7691,7498,118,273,5416,5840,3231,4022,2064,2207,2708,2296,2358,1588,2022,1779,1813,1663,1755,2279,9797,10069,12172,13321,8255,6745,3625,3695,3268,2778,1259,1895,8217,8081,1219,1382,8484,9855,1234,1004,3847,4608,3128,3697,3558,3984,10319,11764,897,2477,4467,2922,6343,6443,87,0,13,74,183,97,1089,656,2282,2760,9342,8318,3312,2792,531,429,20716,15404,2831,2688,2101,1931,3080,3122,510,166,9414,9405,3430,2996,1528,2008,1537,1284,412,4,419,25,213,182,2451,0
336,9398,7573,8461,8192,2628,3903,8623,8612,13265,15543,3374,2915,3548,2860,3119,2251,4940,5044,4230,3977,5689,5615,11280,10787,10549,13161,6336,4882,9625,10092,8246,11620,5249,5276,11912,11504,5105,5488,16540,17032,2003,1595,10822,13645,906,1178,892,1032,15438,15053,2702,2776,17006,16257,3548,5640,6786,5279,8153,7731,2203,2440,458,577,1533,1489,10354,9623,6257,7805,5791,6399,1897,2268,3927,4144,4291,4390,4253,4256,1623,1546,6330,6967,574,732,248,296,575,783,384,405,398,342,56783,58881,2085,2194,2806,2351,1901,1714,1041,1052,3367,3532,688,533,920,855,895,1264,206,378,1416,1725,14838,15738,16717,17494,6694,5641,2421,2465,3495,3404,5785,6562,305,280,2312,2586,2613,2358,2801,2918,2532,2671,2514,2590,1447,1597,1342,1449,605,827,2091,2149,8906,6054,3623,3898,231,141,7693,8340,284,403,1525,1352,71,83,3485,2904,2279,178,742,3400,2985,2632,206,874,1869,586,700,394,494,6636,6689,7663,7339,102,338,5450,5587,2971,3833,1713,2126,2428,2338,2477,1537,1720,1825,1818,1521,1588,2259,9670,9828,12012,13548,7849,6580,3393,3275,3107,2679,1486,1860,8357,8169,1180,1347,8725,9139,1205,981,3815,4386,3005,3697,3576,3818,10359,11340,930,2351,4293,2769,6552,6642,55,0,8,71,159,92,1175,656,2323,2952,9043,8078,3286,3122,524,540,20590,15032,2637,2410,2122,1841,3068,2998,538,203,9424,9964,3560,3121,1614,2217,1433,1294,354,2,424,4,194,189,2284,0
337,9558,7907,8234,8013,1618,3184,8239,7213,12906,13833,2725,4031,4724,3456,4014,3034,5098,4437,4381,4355,5522,5334,9688,11477,11335,15343,8424,5539,10270,10148,7610,11171,6615,5532,13430,13246,5975,5905,16410,15830,2076,2850,12026,14200,1122,1632,997,1050,17197,14991,2354,2395,18412,15060,4319,5450,7399,6858,10481,9526,2268,3158,334,702,1720,1611,12087,11200,8584,10435,6659,6821,2066,2238,4024,3989,2667,2824,4188,3931,1482,1535,5766,5817,535,667,298,266,526,681,280,322,354,229,58107,57985,1860,1943,2296,2447,1567,1373,1006,1001,3354,3528,647,617,746,927,781,995,262,633,1628,1818,10238,11250,13601,13256,5228,4256,2375,2597,3493,3595,5267,5524,338,275,2036,2031,2461,2609,2769,2817,2802,2651,2351,2639,1783,1732,1419,1459,575,700,2010,1915,9737,6503,3405,3766,166,101,6330,7944,375,538,1342,1166,81,109,5726,3576,2439,428,1046,5691,2665,2033,284,1377,2507,646,596,523,514,7023,6698,6490,7120,69,220,5610,5142,2641,3321,1626,3012,2711,2771,3687,2018,1992,1980,1908,1860,1732,2414,8793,9809,12386,13961,7837,6598,4458,3996,2804,2982,1883,1618,9095,9315,1595,1414,7600,8942,1085,1403,4566,5190,4866,3996,2625,3342,12103,10544,1804,2832,4987,3625,7292,6854,183,0,43,53,150,81,1788,800,3193,3558,9317,8369,2676,2512,468,496,20567,14488,2284,2412,3063,2887,4050,3894,176,169,8635,8366,3859,3275,1857,1762,1377,1445,354,4,392,30,203,189,3293,0
338,9368,7297,8556,8169,1635,3043,8394,7689,14082,14738,3040,4040,4711,3622,4184,3179,5330,4762,4344,4386,5756,5379,9656,11576,11679,15837,8568,5441,10155,10482,7897,11755,6244,5116,13263,13595,5810,6197,16934,15977,1781,3063,12031,14645,1043,1681,1075,1073,17631,15448,2581,2330,18825,15443,4499,5501,6970,6571,10173,9443,2526,3481,313,654,1762,1595,12627,11584,8888,10707,6826,7255,2113,2201,4198,4117,2553,2894,4124,4005,1577,1597,5425,5608,593,600,319,287,558,605,292,294,317,211,58567,58622,1869,1967,2359,2263,1570,1296,927,999,3316,3578,563,556,649,730,784,957,243,493,1665,1820,10767,11456,14242,13339,5068,3915,2344,2490,3463,3470,5212,5420,338,254,1927,2134,2890,2720,2741,2759,2841,2665,2395,2845,1764,1725,1445,1409,630,614,2045,2038,10089,6935,3506,4109,141,88,6582,8730,385,498,1329,1199,73,139,5763,3680,2518,436,1198,5921,2820,2085,322,1507,2481,640,602,528,487,6613,6483,6571,6888,85,201,6213,5181,2757,3347,1574,3029,2802,2560,3782,2207,1811,1924,1966,1939,1702,2507,9048,10027,12223,14190,8311,6643,4420,4029,3087,3142,1823,1563,9605,9498,1516,1312,7561,8851,1099,1324,4557,4803,4615,4253,2836,3590,12247,10825,1929,2820,5038,3574,7425,7016,176,0,41,48,150,50,1732,681,3194,3544,9002,8185,2910,2613,412,414,23170,16498,2644,2713,3008,2700,3899,3690,378,215,10031,9225,4101,3569,1978,1644,1226,1393,312,6,389,36,252,159,3409,0
339,9640,7988,8682,8173,1649,3245,8141,7726,12390,13388,2801,3924,4833,3539,3829,3034,5520,4843,4035,4523,5344,5495,9359,11171,11062,14518,8320,5518,9725,9955,8485,11620,6591,5383,13145,13100,5763,5531,16805,16598,2279,2896,11205,13998,1052,1470,988,1052,17164,14921,2265,2556,18999,15814,4629,5687,7636,6981,10855,9763,2379,3003,282,593,1792,1728,11593,11258,8485,10101,6538,6891,2127,2154,4026,3964,2704,2799,4223,4080,1584,1662,5768,5875,598,663,312,269,586,607,247,285,285,259,58775,58975,1941,2013,2419,2474,1704,1488,1006,1104,3365,3599,658,558,779,936,783,929,271,552,1598,1762,10329,11409,13989,13131,5190,4279,2284,2539,3470,3687,5304,5546,375,262,1952,2082,2625,2637,2744,2773,2699,2535,2409,2563,1554,1523,1417,1365,519,707,1959,1936,10078,6664,3474,3790,152,99,6408,7868,396,465,1319,1227,80,115,6434,4056,2637,407,1103,6239,3017,2208,280,1403,2616,681,609,556,579,6828,6724,6719,7127,73,229,5559,4801,2435,3182,1583,2802,2729,2683,3643,2027,2041,1922,1953,1873,1547,2374,8788,9315,12372,14133,7462,6413,4360,4121,3082,2991,1960,1713,8930,9162,1442,1331,7904,8881,1182,1394,4179,4900,4706,3892,2727,3339,12397,10890,1607,2613,5351,3690,7466,6750,192,0,53,34,132,78,1728,777,3017,3351,8930,7946,2975,2762,447,531,20635,15912,2493,2813,3187,3027,4288,4210,450,234,11055,10164,4188,3694,2294,2071,1616,1728,359,8,363,25,238,169,3412,0
340,9255,7723,8543,7976,1760,3196,8185,7786,14557,14928,3177,3794,4620,3560,3949,3572,5464,4966,4295,4560,5673,5805,10171,11607,11461,15334,8630,5717,10463,10918,8732,12024,6364,5161,13217,13279,5861,5865,17438,16677,2008,2945,12623,14754,1053,1641,1111,1154,17529,15300,2428,2166,19354,15511,4362,5710,7538,6779,10419,9359,2526,3662,262,639,1853,1679,12550,11711,9050,10839,6923,7253,2192,2138,4159,4126,2778,2769,4142,4121,1656,1718,5323,5652,579,642,354,255,486,581,271,292,301,241,57966,58045,1874,1964,2247,2395,1706,1345,969,1048,3419,3813,589,579,660,765,763,951,227,503,1554,1670,10586,11607,14476,13182,5353,4312,2379,2481,3504,3509,5290,5566,343,292,2027,1989,2927,2625,2918,2809,2736,2632,2351,2845,1776,1567,1387,1398,581,702,2047,2071,10227,6592,3562,3847,131,80,6538,8507,377,501,1273,1110,94,111,7016,4469,2931,480,1268,6765,3361,2504,305,1451,2723,725,683,591,558,6592,6601,6910,6831,62,189,6116,5397,3034,3673,1590,2783,2744,2778,4003,2600,1871,1869,1989,1959,1697,2495,9264,9765,12312,14425,8406,6703,4592,4288,3216,3129,1841,1711,9619,9605,1568,1352,7935,8957,1127,1401,4430,4827,4747,4137,2723,3669,13335,11344,1802,2860,5056,3678,7431,7151,164,0,44,27,141,62,1707,677,3073,3613,8468,7890,2934,2611,422,465,19862,15995,2678,3091,3194,2781,4003,3868,417,176,10433,9797,4441,3859,2133,2048,1263,1407,338,0,380,22,261,201,3643,0
341,12240,9776,10329,9486,2551,4065,8287,8405,14335,14086,3317,3557,3426,2403,3267,3391,4966,4711,4748,3899,5965,5652,13015,12200,10779,15318,8329,6105,9667,9136,8006,13337,6123,6587,11512,12428,4973,4827,16165,13776,1686,1681,11929,12673,821,1031,693,797,15747,14353,2655,2156,15213,16487,4265,4757,6585,5798,8443,8501,2087,2228,433,528,1440,1278,10864,11073,7239,8668,6153,6684,1718,2182,3653,3622,4457,4198,4195,4028,1365,1509,6503,6561,614,683,298,305,561,718,349,371,407,298,59088,60467,1880,2105,2514,2556,1537,1493,962,1069,3542,3488,646,621,862,920,1020,1198,248,526,1224,1600,12518,12827,15740,15467,5334,4683,2395,2386,3251,3316,5480,5576,218,208,2096,2231,2644,2616,2611,2634,2723,2771,2381,2795,1475,1400,1143,1238,514,723,2010,1962,7408,4954,3047,3500,241,192,6854,7607,354,463,1350,1173,64,71,2498,1670,1307,164,893,2409,1431,1333,160,937,1725,749,818,440,433,7462,7218,8030,7232,167,294,5084,5450,2864,3792,1950,2688,2442,2256,2922,1866,2029,1997,2010,1776,2091,2560,11920,10867,12314,14852,8717,7070,3913,3694,3126,3418,1827,2054,7789,8900,1363,1322,7466,8461,844,807,4696,4298,3882,3968,2664,3576,9765,10482,1213,2240,4066,3135,6394,6318,90,0,74,46,225,57,1586,867,2534,2664,9971,8953,2811,2741,556,707,17136,12149,2695,2790,1609,1742,2862,2588,338,141,8719,9292,3115,2781,1600,1792,1217,1373,356,4,407,30,90,62,2377,0
342,11486,9225,10013,8640,2358,3917,8092,8167,13467,13667,3182,3694,3702,2702,3388,3293,5502,5107,5293,4283,6005,6068,12766,11887,9783,14462,7907,5796,9596,8681,8457,12998,6088,6765,11013,12286,4817,4982,16376,14443,2115,1820,10593,11994,860,850,763,804,16603,15360,2426,2379,15422,17106,4421,4395,7482,6367,8990,8401,2268,2460,363,445,1641,1635,10300,11091,6594,8245,6385,6972,1660,2089,3801,3771,4495,4339,4149,4109,1396,1400,6550,6965,630,702,299,275,668,756,333,345,459,338,62062,63567,1895,2159,2625,2627,1975,1628,871,1059,3423,3681,779,609,895,881,1080,1233,247,540,1277,1577,13026,13182,16788,15967,6149,5133,2368,2398,3302,3569,5487,5629,234,203,2280,2228,2586,2785,2447,2518,2472,2614,2177,2743,1421,1312,1212,1227,531,670,1855,1920,8099,5181,2947,3490,238,153,6787,7617,373,377,1493,1166,73,90,2681,1853,1579,182,883,2686,1637,1525,194,881,1846,612,719,424,491,7457,7397,8137,7410,229,319,5327,5251,2788,3527,1767,2746,2588,2076,2857,1966,1883,1931,1996,1692,2010,2417,11410,9893,12558,14662,8805,7039,3648,3492,3135,3158,1786,2089,7687,8691,1212,1329,8092,8863,1219,1020,4339,4043,3600,3906,2425,3855,10252,10938,1083,2113,4298,3140,6578,6364,71,0,37,16,206,60,1342,712,2504,2511,9359,8863,3193,3114,605,577,18565,13198,2903,2855,2101,1994,3066,2801,405,250,9552,10308,3391,3307,1990,2321,1641,1474,308,0,359,2,122,95,2384,0
343,11054,8812,9617,8927,2453,3804,7596,7659,13028,12952,3242,3477,3954,2693,3036,3430,5743,4966,5133,4202,6090,6105,12963,12328,10375,14733,7874,5615,8649,8531,7471,12629,6406,7067,11613,12050,4754,5072,15928,14817,2076,1728,10611,11451,779,821,779,786,16709,14828,2504,2293,15172,16060,4392,5160,7350,6251,8693,8753,2159,2196,378,489,1505,1421,10340,10987,6362,8245,6443,6684,1690,2061,3678,4035,4622,4455,4244,3956,1437,1444,6564,6501,633,718,294,255,538,616,364,380,331,292,59112,60206,1925,2068,2491,2577,1827,1646,1015,1090,3231,3372,721,605,865,923,1029,1292,264,574,1296,1503,12553,12868,17092,16241,5909,5198,2316,2475,3166,3216,5497,5787,238,189,2208,2386,2994,2890,2419,2294,2614,2599,2191,2648,1338,1291,1017,1229,554,709,1790,1809,7633,5068,2936,3746,211,141,6404,7549,261,435,1340,1085,51,83,2597,1811,1452,167,879,2699,1597,1424,183,828,1605,630,677,429,445,6909,7306,8239,7563,178,364,5316,5323,2695,3426,1765,2671,2683,2096,2776,2001,1901,1883,1932,1684,1959,2468,11497,10043,12207,14351,8289,7046,3783,3314,2933,3286,1765,2006,7756,8081,1282,1368,7389,8616,1161,869,4609,3789,3841,4005,2597,3585,9908,11113,1092,2099,4028,3017,6388,6146,74,0,55,30,197,55,1294,802,2451,2507,9419,8767,3325,3179,586,728,17958,12859,2755,2846,1880,1943,3270,2878,303,194,9210,9997,3268,3224,1880,2038,1500,1512,326,0,414,8,139,111,2377,0
344,14852,10997,13217,13121,3307,4989,12899,12407,18646,20627,3688,3910,5371,4267,3650,3432,6056,6063,5673,5214,8202,8190,13634,17519,16719,18981,9635,7638,11961,13384,9906,15501,9241,8028,16781,15422,6585,6840,20695,18990,3237,3367,15844,17067,1018,1430,959,1117,22587,21061,2788,3173,22778,18438,5800,6510,8380,7705,11184,11340,3317,3854,382,827,2064,1962,14800,14896,10883,12379,8340,8143,2210,2660,4131,4462,5687,5244,5633,5589,1894,1953,7759,8088,781,885,401,385,818,897,435,433,470,345,68652,69636,2504,2447,3091,3043,2068,1639,1220,1296,3778,4181,779,698,904,1001,974,1238,291,651,1918,2182,19249,19354,20915,21391,8187,6248,3966,3351,5385,4606,7113,6816,552,398,3196,3201,3441,3347,3409,3381,3664,3669,3692,3963,1607,1532,1361,1359,732,872,2623,2558,10962,6401,4615,4842,236,278,8863,10757,487,475,1952,1730,95,108,9839,6531,6223,927,1853,5332,4086,2850,233,1368,3154,1099,1067,795,732,10642,9275,11205,12017,175,426,9074,8892,4829,5079,2064,3249,3731,3388,3421,2338,2467,2289,2321,2312,2509,3479,13158,15176,18428,19011,10693,9343,5645,5740,4038,4694,3409,2562,11099,10572,1953,1818,11532,12664,1730,1616,5768,6239,5858,7239,3400,5265,14592,13636,1938,2247,5088,4685,7534,7626,129,0,76,127,312,148,1996,1024,4028,4151,10278,9162,3353,3479,607,688,25250,18524,3279,3664,2623,2377,4022,3465,329,104,12383,14430,4892,4349,2440,3050,1500,1449,417,0,544,8,523,224,4036,0
345,12332,12654,13786,12058,3200,4835,12360,12269,16911,17901,4520,3467,4418,3797,2822,4413,5946,5548,6341,5086,8013,7579,16595,13258,15146,17922,8755,7028,13726,11312,9335,15596,8813,9409,14176,14631,6332,6700,21965,17720,3560,2671,14060,16902,1226,974,934,1062,21339,20791,4705,2927,18073,22178,5764,6933,9458,6805,12843,9688,3082,3891,593,473,2256,2084,15568,13517,9839,11532,7570,8934,2449,2354,4495,4005,5072,5227,5759,5286,1755,1922,7760,7679,746,936,421,393,698,1062,410,475,466,385,66716,69086,2368,2407,3175,3012,2091,1642,1182,1046,3862,3963,725,751,893,909,1059,1189,218,570,1857,1927,19868,19518,23376,22935,7986,7185,2873,4128,4891,5249,7009,7329,414,487,3131,3214,3332,3319,2957,4003,3137,3356,3383,3688,1493,1440,1365,1426,626,966,2432,2581,10541,7681,4014,6026,357,124,9300,11142,405,526,1818,1692,97,115,5891,4921,3057,276,1336,11720,7248,7132,714,1918,3261,911,1020,674,923,9637,11534,11926,10403,238,454,8683,7927,4140,4835,2739,2753,3156,3238,3226,2310,1825,2069,2632,1781,2627,3098,14496,12323,16883,19361,9658,10087,5606,4808,3028,4372,2518,3071,10641,11242,1502,1482,11854,11260,1607,1430,5272,5564,5265,6499,4274,4247,13019,15354,1322,2971,5390,3852,8440,7041,162,0,76,9,261,108,1794,809,3500,4251,9598,8858,3743,3168,473,607,26344,20852,3748,3581,2467,2774,3330,3903,208,322,14222,12750,5167,4676,2723,3064,2080,1625,544,0,385,0,298,436,4015,0
